,MUNICIPIO_RES,NOM_MUN,LON_DECIMAL,LAT_DECIMAL,FECHA_INGRESO,TOTAL_POSITIVE,WOMEN_POSITIVE,MEN_POSOTIVE,TOTAL_DEATHS,WOMEN_DEATHS,MEN_DEATHS,TOTAL_UCI,WOMEN_UCI,MEN_UCI
0,1,AcatlÃ¡n,-98.438372,20.145903,01/2020,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,AcatlÃ¡n,-98.438372,20.145903,01/2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,AcatlÃ¡n,-98.438372,20.145903,03/2020,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,1,AcatlÃ¡n,-98.438372,20.145903,04/2020,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4,1,AcatlÃ¡n,-98.438372,20.145903,05/2020,20,9.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0
5,1,AcatlÃ¡n,-98.438372,20.145903,06/2020,9,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
6,1,AcatlÃ¡n,-98.438372,20.145903,07/2020,41,13.0,15.0,7.0,2.0,5.0,2.0,1.0,1.0
7,1,AcatlÃ¡n,-98.438372,20.145903,08/2020,30,11.0,9.0,5.0,2.0,3.0,1.0,1.0,0.0
8,1,AcatlÃ¡n,-98.438372,20.145903,09/2020,16,3.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0
9,1,AcatlÃ¡n,-98.438372,20.145903,10/2020,12,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0
10,1,AcatlÃ¡n,-98.438372,20.145903,11/2020,17,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0
11,1,AcatlÃ¡n,-98.438372,20.145903,12/2020,30,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
12,2,AcaxochitlÃ¡n,-98.203244,20.158693,01/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2,AcaxochitlÃ¡n,-98.203244,20.158693,01/2021,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2,AcaxochitlÃ¡n,-98.203244,20.158693,02/2020,3,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
15,2,AcaxochitlÃ¡n,-98.203244,20.158693,03/2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2,AcaxochitlÃ¡n,-98.203244,20.158693,04/2020,8,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
17,2,AcaxochitlÃ¡n,-98.203244,20.158693,05/2020,17,3.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0
18,2,AcaxochitlÃ¡n,-98.203244,20.158693,06/2020,30,6.0,10.0,8.0,3.0,5.0,6.0,2.0,4.0
19,2,AcaxochitlÃ¡n,-98.203244,20.158693,07/2020,30,7.0,6.0,5.0,1.0,4.0,1.0,0.0,1.0
20,2,AcaxochitlÃ¡n,-98.203244,20.158693,08/2020,51,13.0,11.0,6.0,1.0,5.0,0.0,0.0,0.0
21,2,AcaxochitlÃ¡n,-98.203244,20.158693,09/2020,30,8.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0
22,2,AcaxochitlÃ¡n,-98.203244,20.158693,10/2020,39,6.0,7.0,7.0,4.0,3.0,2.0,0.0,2.0
23,2,AcaxochitlÃ¡n,-98.203244,20.158693,11/2020,27,5.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0
24,2,AcaxochitlÃ¡n,-98.203244,20.158693,12/2020,47,11.0,11.0,7.0,3.0,4.0,3.0,3.0,0.0
25,3,Actopan,-98.942901,20.269086,01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,3,Actopan,-98.942901,20.269086,01/2021,41,10.0,14.0,7.0,1.0,6.0,1.0,0.0,1.0
27,3,Actopan,-98.942901,20.269086,02/2020,9,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
28,3,Actopan,-98.942901,20.269086,03/2020,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,3,Actopan,-98.942901,20.269086,04/2020,18,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0
30,3,Actopan,-98.942901,20.269086,05/2020,49,11.0,14.0,10.0,4.0,6.0,4.0,2.0,2.0
31,3,Actopan,-98.942901,20.269086,06/2020,65,16.0,22.0,8.0,2.0,6.0,0.0,0.0,0.0
32,3,Actopan,-98.942901,20.269086,07/2020,67,19.0,26.0,8.0,4.0,4.0,1.0,1.0,0.0
33,3,Actopan,-98.942901,20.269086,08/2020,105,26.0,44.0,19.0,4.0,15.0,0.0,0.0,0.0
34,3,Actopan,-98.942901,20.269086,09/2020,89,26.0,24.0,12.0,2.0,10.0,0.0,0.0,0.0
35,3,Actopan,-98.942901,20.269086,10/2020,67,12.0,24.0,13.0,1.0,12.0,5.0,0.0,5.0
36,3,Actopan,-98.942901,20.269086,11/2020,95,30.0,30.0,11.0,7.0,4.0,1.0,0.0,1.0
37,3,Actopan,-98.942901,20.269086,12/2020,119,29.0,39.0,19.0,5.0,14.0,0.0,0.0,0.0
38,4,Agua Blanca de Iturbide,-98.356386,20.349504,01/2021,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4,Agua Blanca de Iturbide,-98.356386,20.349504,05/2020,3,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
40,4,Agua Blanca de Iturbide,-98.356386,20.349504,06/2020,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4,Agua Blanca de Iturbide,-98.356386,20.349504,07/2020,13,3.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0
42,4,Agua Blanca de Iturbide,-98.356386,20.349504,08/2020,27,5.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0
43,4,Agua Blanca de Iturbide,-98.356386,20.349504,09/2020,14,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
44,4,Agua Blanca de Iturbide,-98.356386,20.349504,10/2020,20,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4,Agua Blanca de Iturbide,-98.356386,20.349504,11/2020,15,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0
46,4,Agua Blanca de Iturbide,-98.356386,20.349504,12/2020,16,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
47,5,Ajacuba,-99.122133,20.092525,01/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5,Ajacuba,-99.122133,20.092525,01/2021,20,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0
49,5,Ajacuba,-99.122133,20.092525,02/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,5,Ajacuba,-99.122133,20.092525,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,5,Ajacuba,-99.122133,20.092525,04/2020,9,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
52,5,Ajacuba,-99.122133,20.092525,05/2020,21,5.0,9.0,5.0,1.0,4.0,5.0,1.0,4.0
53,5,Ajacuba,-99.122133,20.092525,06/2020,24,5.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0
54,5,Ajacuba,-99.122133,20.092525,07/2020,19,7.0,9.0,5.0,2.0,3.0,1.0,0.0,1.0
55,5,Ajacuba,-99.122133,20.092525,08/2020,37,11.0,17.0,9.0,1.0,8.0,4.0,0.0,4.0
56,5,Ajacuba,-99.122133,20.092525,09/2020,42,15.0,12.0,4.0,1.0,3.0,1.0,0.0,1.0
57,5,Ajacuba,-99.122133,20.092525,10/2020,35,6.0,5.0,3.0,3.0,0.0,3.0,1.0,2.0
58,5,Ajacuba,-99.122133,20.092525,11/2020,24,4.0,10.0,4.0,0.0,4.0,4.0,0.0,4.0
59,5,Ajacuba,-99.122133,20.092525,12/2020,67,26.0,25.0,13.0,7.0,6.0,5.0,3.0,2.0
60,6,Alfajayucan,-99.349589,20.409971,01/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,6,Alfajayucan,-99.349589,20.409971,01/2021,4,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
62,6,Alfajayucan,-99.349589,20.409971,02/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6,Alfajayucan,-99.349589,20.409971,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,6,Alfajayucan,-99.349589,20.409971,04/2020,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65,6,Alfajayucan,-99.349589,20.409971,05/2020,8,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
66,6,Alfajayucan,-99.349589,20.409971,06/2020,8,1.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0
67,6,Alfajayucan,-99.349589,20.409971,07/2020,27,12.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
68,6,Alfajayucan,-99.349589,20.409971,08/2020,23,9.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
69,6,Alfajayucan,-99.349589,20.409971,09/2020,11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6,Alfajayucan,-99.349589,20.409971,10/2020,8,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
71,6,Alfajayucan,-99.349589,20.409971,11/2020,18,4.0,8.0,5.0,1.0,4.0,4.0,1.0,3.0
72,6,Alfajayucan,-99.349589,20.409971,12/2020,24,10.0,9.0,9.0,5.0,4.0,4.0,2.0,2.0
73,7,Almoloya,-98.403293,19.703319,01/2021,5,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
74,7,Almoloya,-98.403293,19.703319,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,7,Almoloya,-98.403293,19.703319,04/2020,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7,Almoloya,-98.403293,19.703319,05/2020,10,2.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0
77,7,Almoloya,-98.403293,19.703319,06/2020,19,2.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
78,7,Almoloya,-98.403293,19.703319,07/2020,72,20.0,22.0,4.0,2.0,2.0,0.0,0.0,0.0
79,7,Almoloya,-98.403293,19.703319,08/2020,18,4.0,8.0,2.0,0.0,2.0,2.0,0.0,2.0
80,7,Almoloya,-98.403293,19.703319,09/2020,19,7.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0
81,7,Almoloya,-98.403293,19.703319,10/2020,19,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
82,7,Almoloya,-98.403293,19.703319,11/2020,13,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83,7,Almoloya,-98.403293,19.703319,12/2020,23,5.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0
84,8,Apan,-98.451944,19.71,01/2020,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
85,8,Apan,-98.451944,19.71,01/2021,20,1.0,7.0,4.0,1.0,3.0,0.0,0.0,0.0
86,8,Apan,-98.451944,19.71,02/2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,Apan,-98.451944,19.71,03/2020,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8,Apan,-98.451944,19.71,04/2020,18,1.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0
89,8,Apan,-98.451944,19.71,05/2020,111,38.0,36.0,11.0,5.0,6.0,1.0,0.0,1.0
90,8,Apan,-98.451944,19.71,06/2020,137,34.0,57.0,12.0,1.0,11.0,2.0,0.0,2.0
91,8,Apan,-98.451944,19.71,07/2020,167,56.0,40.0,13.0,6.0,7.0,1.0,1.0,0.0
92,8,Apan,-98.451944,19.71,08/2020,149,41.0,33.0,14.0,7.0,7.0,2.0,0.0,2.0
93,8,Apan,-98.451944,19.71,09/2020,91,25.0,23.0,8.0,3.0,5.0,0.0,0.0,0.0
94,8,Apan,-98.451944,19.71,10/2020,98,25.0,28.0,8.0,2.0,6.0,1.0,1.0,0.0
95,8,Apan,-98.451944,19.71,11/2020,111,43.0,31.0,14.0,6.0,8.0,1.0,0.0,1.0
96,8,Apan,-98.451944,19.71,12/2020,180,53.0,61.0,22.0,5.0,17.0,1.0,0.0,1.0
97,10,Atitalaquia,-99.221129,20.059155,01/2020,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
98,10,Atitalaquia,-99.221129,20.059155,01/2021,35,7.0,9.0,7.0,1.0,6.0,2.0,0.0,2.0
99,10,Atitalaquia,-99.221129,20.059155,02/2020,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
100,10,Atitalaquia,-99.221129,20.059155,03/2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10,Atitalaquia,-99.221129,20.059155,04/2020,16,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
102,10,Atitalaquia,-99.221129,20.059155,05/2020,61,9.0,25.0,9.0,1.0,8.0,5.0,1.0,4.0
103,10,Atitalaquia,-99.221129,20.059155,06/2020,74,14.0,18.0,8.0,3.0,5.0,2.0,2.0,0.0
104,10,Atitalaquia,-99.221129,20.059155,07/2020,57,16.0,12.0,10.0,5.0,5.0,1.0,0.0,1.0
105,10,Atitalaquia,-99.221129,20.059155,08/2020,78,17.0,22.0,8.0,3.0,5.0,3.0,1.0,2.0
106,10,Atitalaquia,-99.221129,20.059155,09/2020,100,19.0,22.0,14.0,3.0,11.0,7.0,4.0,3.0
107,10,Atitalaquia,-99.221129,20.059155,10/2020,118,24.0,26.0,12.0,4.0,8.0,10.0,5.0,5.0
108,10,Atitalaquia,-99.221129,20.059155,11/2020,133,21.0,33.0,16.0,4.0,12.0,3.0,1.0,2.0
109,10,Atitalaquia,-99.221129,20.059155,12/2020,159,34.0,40.0,29.0,12.0,17.0,15.0,4.0,11.0
110,11,Atlapexco,-98.348187,21.017114000000007,01/2021,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
111,11,Atlapexco,-98.348187,21.017114000000007,06/2020,11,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
112,11,Atlapexco,-98.348187,21.017114000000007,07/2020,24,2.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0
113,11,Atlapexco,-98.348187,21.017114000000007,08/2020,9,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
114,11,Atlapexco,-98.348187,21.017114000000007,09/2020,19,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
115,11,Atlapexco,-98.348187,21.017114000000007,10/2020,22,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
116,11,Atlapexco,-98.348187,21.017114000000007,11/2020,19,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
117,11,Atlapexco,-98.348187,21.017114000000007,12/2020,23,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
118,13,Atotonilco de Tula,-99.220191,20.007767,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,13,Atotonilco de Tula,-99.220191,20.007767,01/2021,31,1.0,13.0,6.0,0.0,6.0,3.0,0.0,3.0
120,13,Atotonilco de Tula,-99.220191,20.007767,02/2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,13,Atotonilco de Tula,-99.220191,20.007767,03/2020,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,13,Atotonilco de Tula,-99.220191,20.007767,04/2020,15,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
123,13,Atotonilco de Tula,-99.220191,20.007767,05/2020,54,11.0,18.0,13.0,7.0,6.0,0.0,0.0,0.0
124,13,Atotonilco de Tula,-99.220191,20.007767,06/2020,59,9.0,26.0,11.0,3.0,8.0,1.0,1.0,0.0
125,13,Atotonilco de Tula,-99.220191,20.007767,07/2020,67,18.0,23.0,13.0,4.0,9.0,2.0,1.0,1.0
126,13,Atotonilco de Tula,-99.220191,20.007767,08/2020,53,15.0,17.0,7.0,2.0,5.0,2.0,2.0,0.0
127,13,Atotonilco de Tula,-99.220191,20.007767,09/2020,51,8.0,13.0,11.0,3.0,8.0,7.0,1.0,6.0
128,13,Atotonilco de Tula,-99.220191,20.007767,10/2020,46,10.0,13.0,6.0,2.0,4.0,5.0,2.0,3.0
129,13,Atotonilco de Tula,-99.220191,20.007767,11/2020,82,29.0,27.0,12.0,2.0,10.0,8.0,2.0,6.0
130,13,Atotonilco de Tula,-99.220191,20.007767,12/2020,97,33.0,32.0,16.0,9.0,7.0,7.0,6.0,1.0
131,12,Atotonilco el Grande,-98.669062,20.286882,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,12,Atotonilco el Grande,-98.669062,20.286882,01/2021,13,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0
133,12,Atotonilco el Grande,-98.669062,20.286882,03/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,12,Atotonilco el Grande,-98.669062,20.286882,04/2020,9,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
135,12,Atotonilco el Grande,-98.669062,20.286882,05/2020,17,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0
136,12,Atotonilco el Grande,-98.669062,20.286882,06/2020,27,9.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0
137,12,Atotonilco el Grande,-98.669062,20.286882,07/2020,25,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
138,12,Atotonilco el Grande,-98.669062,20.286882,08/2020,36,6.0,10.0,5.0,3.0,2.0,0.0,0.0,0.0
139,12,Atotonilco el Grande,-98.669062,20.286882,09/2020,11,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
140,12,Atotonilco el Grande,-98.669062,20.286882,10/2020,20,3.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0
141,12,Atotonilco el Grande,-98.669062,20.286882,11/2020,37,10.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0
142,12,Atotonilco el Grande,-98.669062,20.286882,12/2020,37,6.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0
143,14,Calnali,-98.583532,20.897178,04/2020,4,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
144,14,Calnali,-98.583532,20.897178,05/2020,8,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
145,14,Calnali,-98.583532,20.897178,06/2020,14,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0
146,14,Calnali,-98.583532,20.897178,07/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,14,Calnali,-98.583532,20.897178,08/2020,16,3.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
148,14,Calnali,-98.583532,20.897178,09/2020,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
149,14,Calnali,-98.583532,20.897178,10/2020,13,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
150,14,Calnali,-98.583532,20.897178,11/2020,13,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
151,14,Calnali,-98.583532,20.897178,12/2020,17,2.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0
152,15,Cardonal,-99.117069,20.613389,01/2021,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,15,Cardonal,-99.117069,20.613389,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15,Cardonal,-99.117069,20.613389,04/2020,7,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
155,15,Cardonal,-99.117069,20.613389,05/2020,9,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
156,15,Cardonal,-99.117069,20.613389,06/2020,9,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
157,15,Cardonal,-99.117069,20.613389,07/2020,19,7.0,9.0,5.0,1.0,4.0,0.0,0.0,0.0
158,15,Cardonal,-99.117069,20.613389,08/2020,16,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
159,15,Cardonal,-99.117069,20.613389,09/2020,21,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0
160,15,Cardonal,-99.117069,20.613389,10/2020,25,5.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0
161,15,Cardonal,-99.117069,20.613389,11/2020,25,6.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0
162,15,Cardonal,-99.117069,20.613389,12/2020,40,13.0,10.0,9.0,3.0,6.0,4.0,3.0,1.0
163,17,Chapantongo,-99.413231,20.285316,01/2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,17,Chapantongo,-99.413231,20.285316,01/2021,11,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
165,17,Chapantongo,-99.413231,20.285316,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,17,Chapantongo,-99.413231,20.285316,04/2020,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
167,17,Chapantongo,-99.413231,20.285316,05/2020,8,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0
168,17,Chapantongo,-99.413231,20.285316,06/2020,10,3.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0
169,17,Chapantongo,-99.413231,20.285316,07/2020,27,8.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0
170,17,Chapantongo,-99.413231,20.285316,08/2020,34,16.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0
171,17,Chapantongo,-99.413231,20.285316,09/2020,37,10.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0
172,17,Chapantongo,-99.413231,20.285316,10/2020,37,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
173,17,Chapantongo,-99.413231,20.285316,11/2020,37,9.0,12.0,2.0,0.0,2.0,1.0,0.0,1.0
174,17,Chapantongo,-99.413231,20.285316,12/2020,46,17.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0
175,18,ChapulhuacÃ¡n,-98.904588,21.159418,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,18,ChapulhuacÃ¡n,-98.904588,21.159418,01/2021,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,18,ChapulhuacÃ¡n,-98.904588,21.159418,02/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,18,ChapulhuacÃ¡n,-98.904588,21.159418,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,18,ChapulhuacÃ¡n,-98.904588,21.159418,05/2020,6,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
180,18,ChapulhuacÃ¡n,-98.904588,21.159418,06/2020,8,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
181,18,ChapulhuacÃ¡n,-98.904588,21.159418,07/2020,12,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
182,18,ChapulhuacÃ¡n,-98.904588,21.159418,08/2020,15,2.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0
183,18,ChapulhuacÃ¡n,-98.904588,21.159418,09/2020,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,18,ChapulhuacÃ¡n,-98.904588,21.159418,10/2020,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
185,18,ChapulhuacÃ¡n,-98.904588,21.159418,11/2020,6,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
186,18,ChapulhuacÃ¡n,-98.904588,21.159418,12/2020,8,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
187,19,Chilcuautla,-99.231747,20.330962,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,19,Chilcuautla,-99.231747,20.330962,01/2021,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,19,Chilcuautla,-99.231747,20.330962,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,19,Chilcuautla,-99.231747,20.330962,04/2020,3,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
191,19,Chilcuautla,-99.231747,20.330962,05/2020,5,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
192,19,Chilcuautla,-99.231747,20.330962,06/2020,8,2.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0
193,19,Chilcuautla,-99.231747,20.330962,07/2020,11,3.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0
194,19,Chilcuautla,-99.231747,20.330962,08/2020,27,6.0,14.0,6.0,1.0,5.0,1.0,0.0,1.0
195,19,Chilcuautla,-99.231747,20.330962,09/2020,18,5.0,5.0,4.0,2.0,2.0,1.0,0.0,1.0
196,19,Chilcuautla,-99.231747,20.330962,10/2020,24,6.0,11.0,4.0,1.0,3.0,2.0,1.0,1.0
197,19,Chilcuautla,-99.231747,20.330962,11/2020,25,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
198,19,Chilcuautla,-99.231747,20.330962,12/2020,32,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
199,16,Cuautepec de Hinojosa,-98.309738,20.03547,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,16,Cuautepec de Hinojosa,-98.309738,20.03547,01/2021,10,2.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0
201,16,Cuautepec de Hinojosa,-98.309738,20.03547,02/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,16,Cuautepec de Hinojosa,-98.309738,20.03547,03/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,16,Cuautepec de Hinojosa,-98.309738,20.03547,04/2020,18,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0
204,16,Cuautepec de Hinojosa,-98.309738,20.03547,05/2020,32,11.0,14.0,9.0,3.0,6.0,4.0,1.0,3.0
205,16,Cuautepec de Hinojosa,-98.309738,20.03547,06/2020,33,6.0,11.0,3.0,1.0,2.0,0.0,0.0,0.0
206,16,Cuautepec de Hinojosa,-98.309738,20.03547,07/2020,66,14.0,20.0,7.0,1.0,6.0,1.0,0.0,1.0
207,16,Cuautepec de Hinojosa,-98.309738,20.03547,08/2020,48,13.0,11.0,14.0,5.0,9.0,0.0,0.0,0.0
208,16,Cuautepec de Hinojosa,-98.309738,20.03547,09/2020,37,9.0,9.0,8.0,2.0,6.0,0.0,0.0,0.0
209,16,Cuautepec de Hinojosa,-98.309738,20.03547,10/2020,32,8.0,7.0,6.0,2.0,4.0,1.0,0.0,1.0
210,16,Cuautepec de Hinojosa,-98.309738,20.03547,11/2020,51,12.0,10.0,7.0,2.0,5.0,0.0,0.0,0.0
211,16,Cuautepec de Hinojosa,-98.309738,20.03547,12/2020,85,26.0,26.0,21.0,11.0,10.0,1.0,1.0,0.0
212,9,El Arenal,-98.911046,20.221424,01/2021,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
213,9,El Arenal,-98.911046,20.221424,02/2020,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
214,9,El Arenal,-98.911046,20.221424,03/2020,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
215,9,El Arenal,-98.911046,20.221424,04/2020,5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
216,9,El Arenal,-98.911046,20.221424,05/2020,8,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0
217,9,El Arenal,-98.911046,20.221424,06/2020,11,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
218,9,El Arenal,-98.911046,20.221424,07/2020,21,10.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0
219,9,El Arenal,-98.911046,20.221424,08/2020,31,11.0,9.0,13.0,3.0,10.0,0.0,0.0,0.0
